BP;Site;Wilaya;Code CNRC;Désignation CNRC;Code ONS;Désignation ONS;Andi;Ansej;Angem;Cnac;Opérations Intragroupe;Exportation ;Opérations de production de biens sans réfaction / Autres ; Activité de production de biens _Base Imposable (10%); Activité de production de biens  _Montant a payer (10%); Activité de production de biens  _Base Imposable(19%); Activité de production de biens  _Montant a payer (19%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Base Imposable (23%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Montant a payer(23%);Les activités de commerce et des services _Base Imposable(26%); Les activités de commerce et des services_Montant a payer(26%); Minimun d´imposition;Chiffre dàffaires net des Rabais, remises, ristounes;Solde clients;Provisions clients;Provisions Stocks;Stocks;Capitaux propres;Résultat net comptable de l’exercise;Dividendes distribués;Chiffre d’affaire (C.A);Résultat opérationnel;Sous-traitance générale;Consommations de l’exercice;Autres consommations;Autres services;Eléments extraordinaires (Charges);Résultat ordinaire;Produits financiers;Immobilisations financières;Perte Comptable;Résultat fiscal;Charges de personnel;Rémunérations dirigeants;Montant exonéré;Total ERA
2000045002;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;-416 674 819,00;-108 335 453,00;10 000,00;1 391 630 119,00;2 655 870 563,00;1 761 939 734,00;583 625 019,00;1 232 236 708,00;960 053 139,00;-183 951 066,00;0;1 424 909 675,00;-26 200 099,00;0;694 207 076,00;26 325 491,00;185 430 067,00;0;-188 677 913,00;24 918 214,00;20 424 660,00;183 951 066,00;-416 674 819,00;424 001 637,00;8 711 277,00;0;10 762 730 548,00
2000045024;Direction des Grandes entreprises;DIW Chlef;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;325 687 286,00;74 908 075,78;0;0;0;2 758 988 669,00;978 700 055,00;0;0;759 790 306,00;311 000 000,00;317 857 750,00;0;2 758 988 669,00;315 617 111,00;0;1 668 363 988,00;113 274 678,00;13 427 250,00;0;317 857 750,00;2 371 410,00;0;0;325 687 286,00;184 844 205,00;0;0;10 826 769 127,00
2000044856;Direction des Grandes entreprises;DIW Ouargla;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;2 784 604 011,00;443 496 146,00;30 782 421,00;16 814 501,00;784 589 929,00;114 543 281,00;-99 248 545,00;0;2 739 390 672,00;123 548 013,00;125 722 157,00;2 205 061 446,00;24 048 266,00;151 594 309,00;0;157 050 475,00;22 794 248,00;221 030 498,00;0;135 353 281,00;873 347 579,00;0;135 353 281,00;10 854 522 688,00
2000046584;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;31 775 355,00;7 308 331,65;0;0;0;1 688 250 631,00;4 358 526 052,00;841 448 671,00;0;71 208 295,00;416 398 409,00;26 579 560,00;0;1 688 250 631,00;33 887 892,00;0;1 192 348 539,00;0;432 452 054,00;0;33 887 892,00;0;0;0;31 775 355,00;47 105 148,00;0;0;10 862 119 129,00
2000045239;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;14 252 490,00;3 705 647,40;0;2 124 723 157,00;538 554 061,00;78 113 787,00;0;0;2 026 328 386,00;145 168 374,00;0;1 922 094 920,00;-88 347 986,00;0;0;7 341 145,00;217 768 350,00;0;145 168 373,00;200 856 203,00;3 268 115 470,00;0;14 252 488,00;269 988 635,00;8 557 090,00;0;10 878 682 453,00
2000045236;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;X;-;X;0;0;-520 650 387,00;-98 923 573,53;0;0;0;0;10 000,00;2 614 604 243,00;991 290 390,00;0;0;1 632 380 307,00;1 290 086 791,00;-81 031 212,00;0;2 614 604 243,00;116 553 861,00;0;1 923 228 650,00;29 311 801,00;114 769 638,00;0;-191 326 457,00;18 355 259,00;116 861 144,00;81 031 212,00;-520 650 387,00;158 338 956,00;0;0;10 908 408 439,00
2000045699;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;427 283 081,00;98 275 108,63;0;0;0;2 368 236 415,00;840 475 357,00;258 504 186,00;0;366 605 484,00;935 471 314,00;285 650 835,00;178 044 544,00;2 368 236 415,00;402 057 603,00;154 334 093,00;1 414 742 271,00;0;59 666 157,00;0;382 684 767,00;189 000,00;39 602 795,00;0;427 283 081,00;431 868 608,00;2 400 000,00;0;10 916 052 925,00
2000045501;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;X;-;-;0;0;0;0;0;0;0;0;10 000,00;0;542 658 876,00;177 208 668,00;14 353 131,00;1 037 637 019,00;9 610 464 854,00;-384 231 513,00;0;1 411 557 280,00;-163 776 269,00;22 101 500,00;994 627 577,00;404 766,00;39 498 797,00;0;-466 865 512,00;3 257 282,00;1 805 000,00;646 860 103,00;-2 774 328 406,00;246 605 180,00;0;0;10 959 838 333,00
2000045572;Direction des Grandes entreprises;DIW Saïda;/;/;/;/;-;-;-;-;X;-;X;-;-;-;-;-;-;-;-;-;1 683 598 735,00;120 844 924,00;10 407 136,00;0;1 306 223 801,00;4 685 962 694,00;-323 553 466,00;0;1 683 598 735,00;-374 911 117,00;92 694 196,00;354 762 697,00;198 303 147,00;33 774 947,00;0;-340 584 756,00;62 195 725,00;1 388 255 288,00;323 553 466,00;-374 524 374,00;450 076 090,00;2 400 000,00;-;10 983 077 868,00
2000046678;Direction des Grandes entreprises;DIW Ouargla;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;699 400 230,00;181 844 060,00;0;2 149 423 254,00;1 481 503 089,00;0;0;0;1 507 722 168,00;462 722 396,00;0;2 149 423 254,00;673 652 806,00;461 209 793,00;54 873 476,00;64 322 634,00;78 799 779,00;0;634 325 994,00;600 184,00;25 962 975,00;0;699 400 230,00;541 744 865,00;0;0;10 985 686 897,00
2000045561;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;12 560 108,00;3 265 628,00;0;0;19 999 997,00;0;0;6 280 906 649,00;928 818 447,00;93 975 126,00;0;1 659 258 311,00;97 240 754,00;183 895 667,00;1 174 588 757,00;6 244 888,00;1 720 479,00;0;97 240 754,00;0;362 608 404,00;0;12 560 108,00;60 872 363,00;6 480 000,00;0;10 986 410 704,00
2000045764;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;X;111 972 376,00;11 197 237,60;0;0;0;0;0;0;0;2 423 371 096,00;236 873 853,00;187 209 190,00;4 067 855,00;305 068 221,00;2 224 138 513,00;125 691 876,00;40 000 000,00;2 423 371 096,00;119 421 796,00;10 747 726,00;2 033 879 999,00;45 178 780,00;10 754 086,00;0;130 758 196,00;11 336 400,00;333 420 658,00;0;111 972 376,00;233 607 562,00;4 947 018,00;0;11 015 816 297,00
2000046253;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;12 122 784,00;1 076 832 916,00;0;0;0;-8 232 379 491,00;-86 610 177,00;0;51 515 048,00;-103 815 487,00;45 690 477,00;71 254 187,00;1 510 450,00;5 168 169,00;0;-99 192 217,00;4 623 270,00;18 872 076 236,00;0;-623 214 155,00;22 232 011,00;0;0;11 017 814 021,00
2000045449;Direction des Grandes entreprises;DIW Saïda;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;3 291 147 644,00;1 069 303 234,00;174 721 051,00;24 302 420,00;1 357 042 760,00;1 369 000 000,00;-412 593 097,00;0;3 291 147 644,00;-37 085 222,00;28 180 784,00;2 262 259 833,00;35 281 530,00;21 197 985,00;0;-412 593 097,00;5 828 020,00;10 466 736,00;0;-1 250 547 717,00;275 649 017,00;6 110 670,00;0;11 108 820 195,00
2000045782;Direction des Grandes entreprises;DIW Ouargla;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;2 912 360 688,00;736 547 230,00;0;0;1 318 131 756,00;780 072 134,00;16 037 396,00;0;2 912 360 688,00;15 757 445,00;0;1 769 642 511,00;0;96 719 760,00;0;16 047 396,00;538 806,00;7 069 471,00;0;-162 631 527,00;754 817 439,00;0;0;11 173 471 193,00
2000046060;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;217 101 261,00;49 933 290,03;0;0;0;830 127 758,00;1 224 302 751,00;0;0;378 997 619,00;4 099 646 981,00;195 028 260,00;0;2 959 904 120,00;247 331 823,00;175 776 338,00;503 420 455,00;1 397 109,00;20 512 611,00;0;247 331 823,00;0;5 505 292,00;0;217 101 261,00;75 066 703,00;0;0;11 181 450 904,00
2000045808;Direction des Grandes entreprises;DIW Boumerdès;/;/;/;/;-;-;-;-;-;-;-;0;0;157 385 352,00;29 903 216,88;0;0;0;0;0;2 837 969 022,00;255 464 323,00;0;3 061 314,00;1 372 036 878,00;1 176 497 636,00;131 535 356,00;0;2 837 969 022,00;159 839 376,00;201 500,00;1 617 416 014,00;121 065 176,00;15 595 820,00;0;161 438 573,00;10 938 991,00;2 072 489,00;0;168 470 726,00;387 376 980,00;0;11 085 374,00;11 258 949 196,00
2000044874;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;X;0;0;38 577 866,00;7 329 795,00;0;0;219 271 364,00;57 010 555,00;0;0;57 684 368,00;0;0;1 334 916 482,00;1 603 368 067,00;186 942 017,00;0;3 655 280 828,00;313 488 912,00;0;3 457 183 722,00;1 862 254,00;9 321 109,00;0;251 282 367,00;13 569 950,00;142 500 000,00;0;257 849 230,00;17 516 379,00;0;0;11 302 765 685,00
2000045660;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;152 869 370,23;39 746 036,26;0;3 141 416 411,00;306 470 707,00;3 423 181,00;0;156 501 207,00;1 140 968 616,00;112 841 591,00;0;3 141 416 411,00;177 447 006,00;132 840,00;2 832 578 605,00;16 123 693,00;71 104 598,00;0;152 587 627,00;836 467,00;0;0;152 869 370,00;19 036 219,00;0;0;11 425 754 549,00
2000045234;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;-153 226 104,00;-39 838 787,04;10 000,00;0;0;0;0;5 105 516,00;1 772 329 280,00;129 687 156,00;138 054 000,00;0;-74 936 538,00;39 270,00;28 481 907,00;507 158,00;4 779 065,00;0;127 653 715,00;221 521 125,00;9 214 774 143,00;0;-153 226 104,00;81 096 982,00;0;0;11 495 866 675,00
2000045320;Direction des Grandes entreprises;DIW Sétif;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;18 519 554,00;4 815 084,04;0;3 330 333 936,00;174 917 879,00;0;0;684 457 061,00;216 338 260,00;13 060 921,00;0;3 331 690 583,00;8 561 725,00;0;3 042 036 566,00;15 066 475,00;7 690 054,00;400 000,00;18 276 005,00;9 731 469,00;508 117 000,00;0;18 519 555,00;182 069 430,00;0;1;11 561 266 919,00
2000044810;Direction des Grandes entreprises;DIW Oran Est;/;/;/;/;-;-;-;-;-;-;-;0;0;31 840 594,00;6 049 712,86;0;0;0;0;0;1 068 962 350,00;814 892 502,00;0;0;1 692 352 957,00;5 730 265 293,00;33 454 384,00;79 507 389,00;1 068 962 350,00;99 211 861,00;3 874 219,00;765 368 849,00;0;10 646 759,00;0;39 504 094,00;6 975 258,00;228 000,00;0;31 840 594,00;118 578 479,00;0;0;11 564 625 338,00
2000044810;Direction des Grandes entreprises;DIW Oran Est;/;/;/;/;-;-;-;-;-;-;-;0;0;31 840 594,00;6 049 712,86;0;0;0;0;0;1 068 962 350,00;814 892 502,00;0;0;1 692 352 957,00;5 730 265 293,00;33 454 384,00;79 507 389,00;1 068 962 350,00;99 211 861,00;3 874 219,00;765 368 849,00;0;10 646 759,00;0;39 504 094,00;6 975 258,00;228 000,00;0;31 840 594,00;118 578 479,00;0;0;11 564 625 338,00
2000045503;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;202 869 016,00;0;0;260 166 216,00;6 477 800 157,00;31 664 108,00;0;962 416 490,00;52 173 160,00;49 460,00;566 630 471,00;26 273 586,00;7 081 943,00;0;31 664 108,00;10 174 265,00;2 790 139 699,00;0;-109 953 678,00;274 620 833,00;0;0;11 583 769 834,00
2000045767;Direction des Grandes entreprises;DIW Constantine;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;97 822 878,00;25 433 948,28;0;3 642 146 205,00;184 663 990,00;0;0;314 825 271,00;0;72 837 093,00;0;3 642 146 205,00;124 090 972,00;0;3 429 993 315,00;5 565 609,00;0;0;98 271 041,00;19 824 007,00;0;0;97 822 878,00;15 607 582,00;0;0;11 647 794 168,00
2000045504;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;112 746 668,00;29 314 134,00;0;2 186 075 475,00;843 816 217,00;0;0;73 665 967,00;3 655 603 548,00;44 247 578,00;0;2 186 075 475,00;134 285 659,00;0;121 355 634,00;21 986 065,00;28 708 343,00;0;73 561 712,00;1;378 137 348,00;0;112 746 668,00;1 789 408 980,00;0;0;11 649 674 670,00
2000045714;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;X;0;0;0;0;0;0;0;0;10 000,00;3 131 484 851,00;616 916 975,00;235 321 011,00;2 319 681,00;50 993 439,00;586 779 342,00;-137 931 296,00;0;3 190 817 630,00;-153 977 172,00;54 931 636,00;3 002 629 427,00;16 168 875,00;24 074 335,00;840 449,00;-159 608 506,00;21 898 816,00;1 003 535 444,00;137 931 296,00;-182 685 576,00;246 829 408,00;0;0;11 689 270 065,00
2000044556;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;677 464 452,00;1 495 081 139,00;1 297 097 927,00;683 248 243,00;707 128 633,00;4 414 360 500,00;218 194 966,00;0;677 464 452,00;122 827 013,00;0;730 381 601,00;22 625 816,00;84 481 654,00;0;143 564 133,00;143 861 061,00;26 409 494,00;0;-391 733 948,00;673 004 139,00;35 218 674,00;0;11 760 679 949,00
2000046641;Direction des Grandes entreprises;DIW Oran Est;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;107 345 082,00;24 689 368,86;0;0;0;3 686 848 615,00;315 319 096,00;0;0;62 217 391,00;198 682 035,00;107 345 082,00;0;3 686 848 615,00;122 770 704,00;422 133 459,00;2 887 859 189,00;52 534 314,00;926 367,00;0;107 345 082,00;0;0;0;107 345 082,00;48 476 026,00;0;0;11 806 651 057,00
2000044627;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;X;-;-;-;-;-;-;-;-;-;-;-;2 625 417 795,00;995 790 282,00;0;0;16 199 216,00;2 250 985 192,00;230 497 918,00;0;2 625 417 795,00;290 736 590,00;0;962 622 798,00;67 427 667,00;265 249 544,00;0;290 804 736,00;134 329,00;2 701 021,00;0;293 844 409,00;998 784 968,00;0;-;11 916 614 260,00
2000045415;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;X;-;-;-;-;-;-;-;-;-;-;-;2 361 684 757,00;1 565 710 897,00;5 511 665,00;28 841 035,00;1 512 612 884,00;1 229 385 000,00;81 022 541,00;33 110 294,00;2 712 322 788,00;165 773 681,00;33 961 666,00;1 094 163 452,00;73 478 487,00;34 250 303,00;0;108 737 501,00;2 549 765,00;38 497 522,00;0;110 362 409,00;729 172 502,00;0;-;11 921 149 149,00
2000046442;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;104 586 744,00;24 054 951,00;0;0;0;0;87 480 425,00;0;0;0;260 377 329,00;90 956 527,00;0;4 370 368 183,00;91 033 595,00;377 961 318,00;3 405 597 493,00;25 957 625,00;39 560 820,00;0;90 956 527,00;39;2 917 111 481,00;0;104 586 745,00;85 502 576,00;0;1;11 947 450 683,00
2000045441;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;X;-;X;-;-;-;-;-;-;-;-;-;0;1 214 191 571,00;288 663 995,00;55 812 596,00;871 768 610,00;7 107 755 757,00;7 894 155,00;0;1 350 615 324,00;135 166 504,00;24 020 164,00;607 653 437,00;51 734 576,00;15 380 290,00;0;10 770 688,00;4 854 142,00;11 761 637,00;0;-305 897 005,00;532 655 256,00;23 922 706,00;-;12 008 724 403,00
2000045754;Direction des Grandes entreprises;DIW Sétif;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;11 260 070,00;2 927 618,20;0;3 371 834 658,00;1 002 965 320,00;0;0;490 624 702,00;465 500 496,00;7 602 466,00;0;3 375 190 112,00;69 518 336,00;0;3 080 281 598,00;21 405 830,00;7 414 152,00;0;10 530 084,00;0;0;0;11 260 070,00;99 397 721,00;0;0;12 013 525 545,00
2000045459;Direction des Grandes entreprises;DIW Batna;/;/;/;/;X;-;-;-;-;-;X;36 485 925,00;3 648 593,00;270 596 042,00;51 413 247,98;0;0;0;0;0;0;88 294 525,00;40 515 839,00;27 774 037,00;235 806 371,00;3 895 237 503,00;497 465 382,00;100 000 000,00;3 436 406 001,00;474 184 827,00;12 918 992,00;2 578 147 414,00;0;29 184 004,00;0;551 705 109,00;79 445 644,00;200 000,00;0;0;220 051 658,00;9 447 757,00;-307 081 967,00;12 276 785 063,00
2000045869;Direction des Grandes entreprises;DIW Tlemcen;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;1 388 180 434,79;360 926 913,05;0;1 961 181 537,00;445 677 313,00;0;0;685 000 394,00;990 519 284,00;990 519 284,00;347 048 462,00;1 961 181 537,00;1 345 594 031,00;87 494 596,00;561 508 114,00;29 939 596,00;32 843 879,00;0;1 345 594 031,00;0;149 980,00;0;1 388 180 435,00;150 072 952,00;960 983,00;0,21;12 323 466 408,00
2000045287;Direction des Grandes entreprises;DIW Constantine;/;/;/;/;-;-;-;-;-;X;X;0;0;0;0;0;0;0;0;10 000,00;0;3 808 261 893,00;0;0;314 413 544,00;1 547 163 418,00;45 155 658,00;0;3 614 758 007,00;176 181 984,00;3 462 175,00;3 069 048 283,00;0;42 277 751,00;0;44 556 480,00;36 753 313,00;0;0;-418 254 299,00;130 642 038,00;0;0;12 414 420 245,00
2000044951;Direction des Grandes entreprises;DIW Constantine;/;/;/;/;X;-;-;-;-;-;-;0;0;0;0;72 239 537,00;16 615 094,00;0;0;0;2 950 047 003,00;1 149 033 993,00;0;0;310 911 371,00;1 358 010 948,00;145 878 620,00;0;2 950 047 003,00;0;523 366 572,00;2 294 584 163,00;8 100 718,00;7 903 277,00;0;162 493 714,00;8 233,00;41 521 082,00;145 878 620,00;160 997 409,00;251 785 566,00;648 000,00;88 757 872,00;12 461 216 292,00
2000045756;Direction des Grandes entreprises;DIW Skikda;/;/;/;/;-;-;-;-;-;-;X;0;0;13 544 135,00;2 573 385,65;0;0;12 557 078,00;3 264 840,28;0;1 993 741 120,00;642 773 902,00;0;0;4 381 314 585,00;1 157 576 343,00;25 851 424,00;6 911 203,00;1 993 771 121,00;95 741 516,00;0;1 963 559 201,00;14 964 830,00;23 815 131,00;0;31 689 651,00;957 901,00;26 554 550,00;0;26 101 215,00;112 494 385,00;0;2;12 497 818 078,00
2000045650;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;X;-;-;-;-;-;X;0;0;0;0;0;0;0;0;10 000,00;1 843 171 821,00;1 114 432 213,00;227 447 598,00;225 518 631,00;1 211 998 696,00;5 863 875 022,00;-242 823 690,00;0;1 843 171 821,00;48 366 953,00;10 019 616,00;1 033 660 810,00;5 437 933,00;30 887 783,00;0;-244 630 250,00;12 376 275,00;16 871 307,00;242 823 690,00;-946 763 318,00;214 842 597,00;0;0;12 510 685 508,00
2000045290;Direction des Grandes entreprises;DIW Constantine;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;33 738 722,88;8 772 067,95;0;3 426 173 953,00;1 353 053 890,00;3 798 751,00;0;611 622 234,00;218 668 274,00;14 537 319,00;0;3 431 275 660,00;25 322 206,00;0;3 208 920 257,00;27 515 166,00;17 930 662,00;0;23 309 387,00;0;0;0;33 738 723,00;122 302 319,00;0;0,12;12 518 168 801,00
2000045352;Direction des Grandes entreprises;DIW Batna;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;5 383,00;1 399,58;10 000,00;381 100,00;1 907 737 786,00;689 351 296,00;464 048 202,00;836 235 109,00;8 715 216 947,00;-177 638 449,00;0;381 100,00;-151 542 699,00;0;24 188 451,00;1 491 814,00;16 369 539,00;0;-177 637 049,00;0;2 321 062 067,00;-177 638 449,00;-1 762 864 550,00;55 108 768,00;0;0;12 584 250 983,00
2000045476;Direction des Grandes entreprises;DIW Blida;/;/;/;/;X;-;-;-;-;X;X;0;0;228 605 415,00;43 435 028,85;0;0;0;0;0;3 076 332 155,00;369 656 307,00;28 158 643,00;18 484 691,00;118 748 164,00;2 489 334 651,00;167 996 063,00;0;3 134 842 906,00;207 806 717,00;0;2 282 442 491,00;128 629 412,00;22 527 552,00;0;200 081 652,00;999 203,00;0;0;228 605 416,00;280 033 259,00;0;1;12 754 679 282,00
2000045191;Direction des Grandes entreprises;DIW Constantine;/;/;/;/;-;-;-;-;X;-;X;0;0;0;0;0;0;0;0;10 000,00;0;773 547 557,00;12 438 358,00;81 845 593,00;2 934 736 149,00;10 571 825 333,00;-636 156 000,00;0;1 023 885 382,00;-409 443 701,00;0;1 138 009 936,00;912 329,00;37 304 253,00;0;-636 872 500,00;1 588 230,00;422 729 689,00;636 156 000,00;-3 929 759 815,00;762 633 590,00;0;0;12 785 380 383,00
2000045558;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;-1 888 843,00;-491 099,18;10 000,00;3 739 924 884,00;1 464 822 304,00;4 600 359,00;0;202 154 739,00;40 000 000,00;105 862 424,00;0;3 739 924 884,00;146 623 612,00;12 919 500,00;2 203 544 052,00;16 224 908,00;114 815 898,00;0;128 692 557,00;0;23 487 479,00;0;-1 888 842,00;967 250 590,00;0;1;12 908 959 348,00
2000045248;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;1 195 054 294,00;1 353 937 483,00;40 676 849,00;0;0;1 609 265 270,00;14 140 960,00;10 000 000,00;1 161 379 367,00;-223 859 347,00;0;0;0;58 387 719,00;0;1 122 325,00;334 683 319,00;7 159 107 571,00;14 140 960,00;-213 081 191,00;388 541 495,00;7 281 768,00;0;12 910 778 842,00
2000044666;Direction des Grandes entreprises;DIW Tlemcen;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;85 139 493,00;19 582 083,39;0;0;0;0;4 681 860 096,00;0;0;1 163 423 420,00;1 813 053 163,00;51 009 927,00;0;2 125 902 163,00;222 427 406,00;361 177 649,00;1 074 308 625,00;49 974 106,00;11 167 695,00;0;70 592 010,00;4 665 905,00;829 497 558,00;0;85 139 494,00;398 154 331,00;0;1;12 942 353 548,00
2000045710;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;X;-;-;0;0;0;0;0;0;0;0;10 000,00;898 454 939,00;1 158 531 313,00;495 579 872,00;376 454 611,00;1 470 879 971,00;8 852 621 524,00;-545 070 014,00;0;835 187 969,00;-503 215 748,00;39 821 333,00;668 316 564,00;13 518 790,00;23 189 237,00;0;-434 511 823,00;68 709 884,00;514 442 359,00;545 070 014,00;-1 760 340 887,00;237 592 623,00;0;0;12 955 232 531,00
2000044807;Direction des Grandes entreprises;DIW Oran Est;/;/;/;/;-;-;-;-;-;-;-;0;0;3 505 501,00;666 045,00;0;0;89 478 612,00;23 264 439,00;0;3 053 756 694,00;1 774 293 348,00;0;0;704 449 604,00;1 018 494 486,00;68 180 685,00;52 662 948,00;3 053 756 694,00;160 685 518,00;11 777 224,00;2 828 004 908,00;605 370,00;12 758 839,00;0;92 111 169,00;24 086 035,00;65 728 459,00;68 180 685,00;92 984 113,00;56 995 221,00;0;0;13 139 512 000,00
2000045251;Direction des Grandes entreprises;DIW Jijel;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;35 715 461,00;8 214 556,03;0;0;0;3 492 788 880,00;871 098 960,00;0;0;0;1 824 374 559,00;124 366 296,00;0;3 492 788 880,00;124 398 260,00;7 780 584,00;2 723 078 886,00;2 635 531,00;29 863 254,00;0;124 366 296,00;9 405,00;0;0;35 715 461,00;497 153 462,00;0;0;13 350 418 714,00
2000045384;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;X;-;-;-;X;-;-;-;-;-;-;-;-;-;-;-;0;1 433 445 446,00;185 387 997,00;12 696 872,00;1 604 966 395,00;9 003 001 604,00;-816 630 838,00;0;1 360 628 094,00;-706 262 108,00;43 505 398,00;809 290 161,00;96 535 711,00;42 886 847,00;0;-840 596 082,00;168 404,00;205 324 409,00;816 630 838,00;-840 596 082,00;1 006 197 303,00;45 838 323,00;-;13 462 418 692,00
2000045196;Direction des Grandes entreprises;DIW Bordj Bou Arréridj;/;/;/;/;X;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;3 290 986 288,00;352 680 050,00;0;0;2 883 804 130,00;267 412 593,00;30 215 022,00;0;3 290 986 288,00;83 536 516,00;0;3 114 719 135,00;20 756 318,00;38 533 286,00;0;30 225 022,00;41 198 324,00;0;0;3 973 865,00;14 450 093,00;0;3 973 865,00;13 463 476 930,00
2000045508;Direction des Grandes entreprises;DIW Boumerdès;/;/;/;/;-;-;-;-;-;-;X;0;0;0;0;0;0;0;0;10 000,00;3 154 697 663,00;975 459 651,00;0;0;1 201 063 416,00;1 680 804 699,00;97 789 119,00;0;3 154 697 663,00;184 140 392,00;0;2 624 458 735,00;6 304 159,00;23 087 526,00;0;126 179 068,00;2 413 275,00;14 700 000,00;0;0;304 545 994,00;20 695 135,00;0;13 571 036 495,00
2000044872;Direction des Grandes entreprises;DIW Mostaganem;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;2 056 541 718,00;1 209 477 428,00;14 152 825,00;0;979 557 479,00;5 627 193 434,00;-172 392 644,00;0;2 056 541 718,00;-198 726 823,00;0;1 416 115 335,00;0;251 495 840,00;0;-165 881 093,00;128 390 097,00;74 048 196,00;172 392 644,00;-250 259 467,00;464 824 996,00;0;0;13 663 471 683,00
2000046625;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;152 271 718,00;35 022 495,14;0;0;0;4 236 938 784,00;63 418 424,00;0;0;0;686 365 580,00;108 092 624,00;0;4 236 938 784,00;143 117 618,00;1 936 014 472,00;1 841 531 740,00;46 310 805,00;157 110 574,00;0;143 115 119,00;0;1 939 707,00;0;152 271 718,00;39 545 885,00;0;0;13 792 711 834,00
2000044908;Direction des Grandes entreprises;DIW M'Sila;/;/;/;/;X;-;-;-;-;X;X;0;0;59 787 061,00;11 359 541,59;0;0;0;0;0;0;3 723 726 183,00;0;0;3 572 080 828,00;1 163 994 354,00;32 785 423,00;0;2 026 452 522,00;369 127 022,00;47 793 228,00;1 428 051 450,00;78 008 982,00;98 776 792,00;0;44 144 964,00;4 725 612,00;1 046 770 200,00;0;80 413 580,00;291 574 321,00;0;20 626 519,00;14 008 425 461,00
